STARTTRAVELDATE,STARTREGION,ENDREGION,NUMVISITS
2016-03-01 18:30:00,BEDOK_0,YISHUN_0,15
2016-03-01 18:30:00,BISHAN_0,ANG MO KIO_0,45
2016-03-01 18:30:00,BISHAN_0,BEDOK_0,11
2016-03-01 18:30:00,BISHAN_0,BISHAN_0,28
2016-03-01 18:30:00,BISHAN_0,BUKIT BATOK_0,10
2016-03-01 18:30:00,BISHAN_0,BUKIT MERAH_0,7
2016-03-01 18:30:00,BISHAN_0,BUKIT PANJANG_0,10
2016-03-01 18:30:00,BISHAN_0,BUKIT TIMAH_0,28
2016-03-01 18:30:00,BISHAN_0,CHOA CHU KANG_0,8
2016-03-01 18:30:00,BISHAN_0,CLEMENTI_0,7
2016-03-01 18:30:00,BISHAN_0,DOWNTOWN CORE_0,15
2016-03-01 18:30:00,BISHAN_0,GEYLANG_0,53
2016-03-01 18:30:00,BISHAN_0,HOUGANG_0,21
2016-03-01 18:30:00,BISHAN_0,JURONG EAST_2,10
2016-03-01 18:30:00,BISHAN_0,JURONG WEST_0,13
2016-03-01 18:30:00,BISHAN_0,KALLANG_0,13
2016-03-01 18:30:00,BISHAN_0,MUSEUM_0,5
2016-03-01 18:30:00,BISHAN_0,NEWTON_0,4
2016-03-01 18:30:00,BISHAN_0,NOVENA_0,20
2016-03-01 18:30:00,BISHAN_0,ORCHARD_0,24
2016-03-01 18:30:00,BISHAN_0,OUTRAM_0,6
2016-03-01 18:30:00,BISHAN_0,PASIR RIS_1,5
2016-03-01 18:30:00,BISHAN_0,PIONEER_0,1
2016-03-01 18:30:00,BISHAN_0,PUNGGOL_0,18
2016-03-01 18:30:00,BISHAN_0,QUEENSTOWN_0,20
2016-03-01 18:30:00,BISHAN_0,ROCHOR_0,6
2016-03-01 18:30:00,BISHAN_0,SEMBAWANG_0,18
2016-03-01 18:30:00,BISHAN_0,SENGKANG_0,21
2016-03-01 18:30:00,BISHAN_0,SERANGOON_0,40
2016-03-01 18:30:00,BISHAN_0,SINGAPORE RIVER_0,2
2016-03-01 18:30:00,BISHAN_0,SUNGEI KADUT_0,1
2016-03-01 18:30:00,BISHAN_0,TAMPINES_0,9
2016-03-01 18:30:00,BISHAN_0,TANGLIN_0,7
2016-03-01 18:30:00,BISHAN_0,TOA PAYOH_0,55
2016-03-01 18:30:00,BISHAN_0,WOODLANDS_0,35
2016-03-01 18:30:00,BISHAN_0,YISHUN_0,47
2016-03-01 18:30:00,BUKIT BATOK_0,ANG MO KIO_0,8
2016-03-01 18:30:00,BUKIT BATOK_0,BEDOK_0,6
2016-03-01 18:30:00,BUKIT BATOK_0,BISHAN_0,2
2016-03-01 18:30:00,BUKIT BATOK_0,BUKIT BATOK_0,10
2016-03-01 18:30:00,BUKIT BATOK_0,BUKIT MERAH_0,6
2016-03-01 18:30:00,BUKIT BATOK_0,BUKIT PANJANG_0,7
2016-03-01 18:30:00,BUKIT BATOK_0,BUKIT TIMAH_0,4
2016-03-01 18:30:00,BUKIT BATOK_0,CHANGI_0,1
2016-03-01 18:30:00,BUKIT BATOK_0,CHOA CHU KANG_0,104
2016-03-01 18:30:00,BUKIT BATOK_0,CLEMENTI_0,9
2016-03-01 18:30:00,BUKIT BATOK_0,DOWNTOWN CORE_0,11
2016-03-01 18:30:00,BUKIT BATOK_0,GEYLANG_0,18
2016-03-01 18:30:00,BUKIT BATOK_0,HOUGANG_0,1
2016-03-01 18:30:00,BUKIT BATOK_0,JURONG EAST_2,55
2016-03-01 18:30:00,BUKIT BATOK_0,JURONG WEST_0,50
2016-03-01 18:30:00,BUKIT BATOK_0,KALLANG_0,5
2016-03-01 18:30:00,BUKIT BATOK_0,MUSEUM_0,1
2016-03-01 18:30:00,BUKIT BATOK_0,NEWTON_0,3
2016-03-01 18:30:00,BUKIT BATOK_0,ORCHARD_0,4
2016-03-01 18:30:00,BUKIT BATOK_0,OUTRAM_0,5
2016-03-01 18:30:00,BUKIT BATOK_0,PASIR RIS_1,1
2016-03-01 18:30:00,BUKIT BATOK_0,PIONEER_0,6
2016-03-01 18:30:00,BUKIT BATOK_0,PUNGGOL_0,2
2016-03-01 18:30:00,BUKIT BATOK_0,QUEENSTOWN_0,15
2016-03-01 18:30:00,BUKIT BATOK_0,ROCHOR_0,6
2016-03-01 18:30:00,BUKIT BATOK_0,SEMBAWANG_0,12
2016-03-01 18:30:00,BUKIT BATOK_0,SERANGOON_0,6
2016-03-01 18:30:00,BUKIT BATOK_0,SUNGEI KADUT_0,5
2016-03-01 18:30:00,BUKIT BATOK_0,TAMPINES_0,2
2016-03-01 18:30:00,BUKIT BATOK_0,TOA PAYOH_0,4
2016-03-01 18:30:00,BUKIT BATOK_0,WOODLANDS_0,50
2016-03-01 18:30:00,BUKIT BATOK_0,YISHUN_0,16
2016-03-01 18:30:00,BUKIT MERAH_0,ANG MO KIO_0,28
2016-03-01 18:30:00,BUKIT MERAH_0,BEDOK_0,38
2016-03-01 18:30:00,BUKIT MERAH_0,BISHAN_0,36
2016-03-01 18:30:00,BUKIT MERAH_0,BUKIT BATOK_0,18
2016-03-01 18:30:00,BUKIT MERAH_0,BUKIT MERAH_0,51
2016-03-01 18:30:00,BUKIT MERAH_0,BUKIT PANJANG_0,10
2016-03-01 18:30:00,BUKIT MERAH_0,BUKIT TIMAH_0,21
2016-03-01 18:30:00,BUKIT MERAH_0,CHANGI_0,1
2016-03-01 18:30:00,BUKIT MERAH_0,CHOA CHU KANG_0,40
2016-03-01 18:30:00,BUKIT MERAH_0,CLEMENTI_0,32
2016-03-01 18:30:00,BUKIT MERAH_0,DOWNTOWN CORE_0,90
2016-03-01 18:30:00,BUKIT MERAH_0,GEYLANG_0,61
2016-03-01 18:30:00,BUKIT MERAH_0,HOUGANG_0,36
2016-03-01 18:30:00,BUKIT MERAH_0,JURONG EAST_2,39
2016-03-01 18:30:00,BUKIT MERAH_0,JURONG WEST_0,100
2016-03-01 18:30:00,BUKIT MERAH_0,KALLANG_0,39
2016-03-01 18:30:00,BUKIT MERAH_0,MUSEUM_0,18
2016-03-01 18:30:00,BUKIT MERAH_0,NEWTON_0,2
2016-03-01 18:30:00,BUKIT MERAH_0,NOVENA_0,6
2016-03-01 18:30:00,BUKIT MERAH_0,ORCHARD_0,27
2016-03-01 18:30:00,BUKIT MERAH_0,OUTRAM_0,51
2016-03-01 18:30:00,BUKIT MERAH_0,PASIR RIS_1,17
2016-03-01 18:30:00,BUKIT MERAH_0,PIONEER_0,1
2016-03-01 18:30:00,BUKIT MERAH_0,PUNGGOL_0,25
2016-03-01 18:30:00,BUKIT MERAH_0,QUEENSTOWN_0,65
2016-03-01 18:30:00,BUKIT MERAH_0,ROCHOR_0,43
2016-03-01 18:30:00,BUKIT MERAH_0,SEMBAWANG_0,22
2016-03-01 18:30:00,BUKIT MERAH_0,SENGKANG_0,46
2016-03-01 18:30:00,BUKIT MERAH_0,SERANGOON_0,43
2016-03-01 18:30:00,BUKIT MERAH_0,SINGAPORE RIVER_0,7
2016-03-01 18:30:00,BUKIT MERAH_0,SUNGEI KADUT_0,7
2016-03-01 18:30:00,BUKIT MERAH_0,TAMPINES_0,47
2016-03-01 18:30:00,BUKIT MERAH_0,TANGLIN_0,2
2016-03-01 18:30:00,BUKIT MERAH_0,TOA PAYOH_0,22
2016-03-01 18:30:00,BUKIT MERAH_0,WOODLANDS_0,40
2016-03-01 18:30:00,BUKIT MERAH_0,YISHUN_0,24
2016-03-01 18:30:00,BUKIT PANJANG_0,ANG MO KIO_0,1
2016-03-01 18:30:00,BUKIT PANJANG_0,BEDOK_0,2
2016-03-01 18:30:00,BUKIT PANJANG_0,BISHAN_0,3
2016-03-01 18:30:00,BUKIT PANJANG_0,BUKIT BATOK_0,9
2016-03-01 18:30:00,BUKIT PANJANG_0,BUKIT MERAH_0,1
2016-03-01 18:30:00,BUKIT PANJANG_0,BUKIT PANJANG_0,214
2016-03-01 18:30:00,BUKIT PANJANG_0,BUKIT TIMAH_0,22
2016-03-01 18:30:00,BUKIT PANJANG_0,CHOA CHU KANG_0,124
2016-03-01 18:30:00,BUKIT PANJANG_0,CLEMENTI_0,1
2016-03-01 18:30:00,BUKIT PANJANG_0,DOWNTOWN CORE_0,10
2016-03-01 18:30:00,BUKIT PANJANG_0,GEYLANG_0,8
2016-03-01 18:30:00,BUKIT PANJANG_0,HOUGANG_0,2
2016-03-01 18:30:00,BUKIT PANJANG_0,JURONG EAST_2,10
2016-03-01 18:30:00,BUKIT PANJANG_0,JURONG WEST_0,4
2016-03-01 18:30:00,BUKIT PANJANG_0,KALLANG_0,12
2016-03-01 18:30:00,BUKIT PANJANG_0,NEWTON_0,10
2016-03-01 18:30:00,BUKIT PANJANG_0,ORCHARD_0,1
2016-03-01 18:30:00,BUKIT PANJANG_0,OUTRAM_0,4
2016-03-01 18:30:00,BUKIT PANJANG_0,PIONEER_0,1
2016-03-01 18:30:00,BUKIT PANJANG_0,PUNGGOL_0,1
2016-03-01 18:30:00,BUKIT PANJANG_0,QUEENSTOWN_0,6
2016-03-01 18:30:00,BUKIT PANJANG_0,ROCHOR_0,13
2016-03-01 18:30:00,BUKIT PANJANG_0,SEMBAWANG_0,2
2016-03-01 18:30:00,BUKIT PANJANG_0,SERANGOON_0,3
2016-03-01 18:30:00,BUKIT PANJANG_0,SINGAPORE RIVER_0,1
2016-03-01 18:30:00,BUKIT PANJANG_0,SUNGEI KADUT_0,1
2016-03-01 18:30:00,BUKIT PANJANG_0,TAMPINES_0,2
2016-03-01 18:30:00,BUKIT PANJANG_0,TANGLIN_0,2
2016-03-01 18:30:00,BUKIT PANJANG_0,TOA PAYOH_0,2
2016-03-01 18:30:00,BUKIT PANJANG_0,WOODLANDS_0,9
2016-03-01 18:30:00,BUKIT PANJANG_0,YISHUN_0,3
2016-03-01 18:30:00,BUKIT TIMAH_0,ANG MO KIO_0,8
2016-03-01 18:30:00,BUKIT TIMAH_0,BEDOK_0,8
2016-03-01 18:30:00,BUKIT TIMAH_0,BISHAN_0,13
2016-03-01 18:30:00,BUKIT TIMAH_0,BUKIT BATOK_0,10
2016-03-01 18:30:00,BUKIT TIMAH_0,BUKIT MERAH_0,11
2016-03-01 18:30:00,BUKIT TIMAH_0,BUKIT PANJANG_0,46
2016-03-01 18:30:00,BUKIT TIMAH_0,BUKIT TIMAH_0,25
2016-03-01 18:30:00,BUKIT TIMAH_0,CHOA CHU KANG_0,3
2016-03-01 18:30:00,BUKIT TIMAH_0,CLEMENTI_0,2
2016-03-01 18:30:00,BUKIT TIMAH_0,DOWNTOWN CORE_0,16
2016-03-01 18:30:00,BUKIT TIMAH_0,GEYLANG_0,18
2016-03-01 18:30:00,BUKIT TIMAH_0,HOUGANG_0,7
2016-03-01 18:30:00,BUKIT TIMAH_0,JURONG EAST_2,7
2016-03-01 18:30:00,BUKIT TIMAH_0,JURONG WEST_0,10
2016-03-01 18:30:00,BUKIT TIMAH_0,KALLANG_0,7
2016-03-01 18:30:00,BUKIT TIMAH_0,MUSEUM_0,8
2016-03-01 18:30:00,BUKIT TIMAH_0,NEWTON_0,43
2016-03-01 18:30:00,BUKIT TIMAH_0,OUTRAM_0,3
2016-03-01 18:30:00,BUKIT TIMAH_0,PASIR RIS_1,2
2016-03-01 18:30:00,BUKIT TIMAH_0,PUNGGOL_0,6
2016-03-01 18:30:00,BUKIT TIMAH_0,QUEENSTOWN_0,20
2016-03-01 18:30:00,BUKIT TIMAH_0,ROCHOR_0,22
2016-03-01 18:30:00,BUKIT TIMAH_0,SEMBAWANG_0,2
2016-03-01 18:30:00,BUKIT TIMAH_0,SENGKANG_0,12
2016-03-01 18:30:00,BUKIT TIMAH_0,SERANGOON_0,30
2016-03-01 18:30:00,BUKIT TIMAH_0,SINGAPORE RIVER_0,2
2016-03-01 18:30:00,BUKIT TIMAH_0,TAMPINES_0,6
2016-03-01 18:30:00,BUKIT TIMAH_0,TANGLIN_0,7
2016-03-01 18:30:00,BUKIT TIMAH_0,TOA PAYOH_0,6
2016-03-01 18:30:00,BUKIT TIMAH_0,WOODLANDS_0,1
2016-03-01 18:30:00,BUKIT TIMAH_0,YISHUN_0,9
2016-03-01 18:30:00,CHANGI_0,ANG MO KIO_0,6
2016-03-01 18:30:00,CHANGI_0,BEDOK_0,25
2016-03-01 18:30:00,CHANGI_0,BISHAN_0,4
2016-03-01 18:30:00,CHANGI_0,BUKIT MERAH_0,5
2016-03-01 18:30:00,CHANGI_0,BUKIT PANJANG_0,4
2016-03-01 18:30:00,CHANGI_0,BUKIT TIMAH_0,1
2016-03-01 18:30:00,CHANGI_0,CHOA CHU KANG_0,1
2016-03-01 18:30:00,CHANGI_0,CLEMENTI_0,2
2016-03-01 18:30:00,CHANGI_0,DOWNTOWN CORE_0,7
2016-03-01 18:30:00,CHANGI_0,GEYLANG_0,30
2016-03-01 18:30:00,CHANGI_0,JURONG EAST_2,3
2016-03-01 18:30:00,CHANGI_0,JURONG WEST_0,5
2016-03-01 18:30:00,CHANGI_0,KALLANG_0,7
2016-03-01 18:30:00,CHANGI_0,MUSEUM_0,1
2016-03-01 18:30:00,CHANGI_0,ORCHARD_0,4
2016-03-01 18:30:00,CHANGI_0,OUTRAM_0,2
2016-03-01 18:30:00,CHANGI_0,QUEENSTOWN_0,2
2016-03-01 18:30:00,CHANGI_0,ROCHOR_0,1
2016-03-01 18:30:00,CHANGI_0,SERANGOON_0,3
2016-03-01 18:30:00,CHANGI_0,TAMPINES_0,12
2016-03-01 18:30:00,CHANGI_0,TOA PAYOH_0,4
2016-03-01 18:30:00,CHANGI_0,WOODLANDS_0,1
2016-03-01 18:30:00,CHANGI_0,YISHUN_0,2
2016-03-01 18:30:00,CHOA CHU KANG_0,ANG MO KIO_0,21
2016-03-01 18:30:00,CHOA CHU KANG_0,BEDOK_0,5
2016-03-01 18:30:00,CHOA CHU KANG_0,BISHAN_0,7
2016-03-01 18:30:00,CHOA CHU KANG_0,BUKIT BATOK_0,54
2016-03-01 18:30:00,CHOA CHU KANG_0,BUKIT MERAH_0,8
2016-03-01 18:30:00,CHOA CHU KANG_0,BUKIT PANJANG_0,84
2016-03-01 18:30:00,CHOA CHU KANG_0,BUKIT TIMAH_0,1
2016-03-01 18:30:00,CHOA CHU KANG_0,CHOA CHU KANG_0,139
2016-03-01 18:30:00,CHOA CHU KANG_0,CLEMENTI_0,23
2016-03-01 18:30:00,CHOA CHU KANG_0,DOWNTOWN CORE_0,8
2016-03-01 18:30:00,CHOA CHU KANG_0,GEYLANG_0,11
2016-03-01 18:30:00,CHOA CHU KANG_0,HOUGANG_0,1
2016-03-01 18:30:00,CHOA CHU KANG_0,JURONG EAST_2,66
2016-03-01 18:30:00,CHOA CHU KANG_0,JURONG WEST_0,26
2016-03-01 18:30:00,CHOA CHU KANG_0,KALLANG_0,4
2016-03-01 18:30:00,CHOA CHU KANG_0,MUSEUM_0,2
2016-03-01 18:30:00,CHOA CHU KANG_0,NOVENA_0,3
2016-03-01 18:30:00,CHOA CHU KANG_0,ORCHARD_0,2
2016-03-01 18:30:00,CHOA CHU KANG_0,OUTRAM_0,4
2016-03-01 18:30:00,CHOA CHU KANG_0,PIONEER_0,1
2016-03-01 18:30:00,CHOA CHU KANG_0,PUNGGOL_0,1
2016-03-01 18:30:00,CHOA CHU KANG_0,QUEENSTOWN_0,21
2016-03-01 18:30:00,CHOA CHU KANG_0,ROCHOR_0,4
2016-03-01 18:30:00,CHOA CHU KANG_0,SEMBAWANG_0,15
2016-03-01 18:30:00,CHOA CHU KANG_0,SERANGOON_0,1
2016-03-01 18:30:00,CHOA CHU KANG_0,SUNGEI KADUT_0,15
2016-03-01 18:30:00,CHOA CHU KANG_0,TAMPINES_0,1
2016-03-01 18:30:00,CHOA CHU KANG_0,TOA PAYOH_0,9
2016-03-01 18:30:00,CHOA CHU KANG_0,WOODLANDS_0,143
2016-03-01 18:30:00,CHOA CHU KANG_0,YISHUN_0,42
2016-03-01 18:30:00,CLEMENTI_0,ANG MO KIO_0,6
2016-03-01 18:30:00,CLEMENTI_0,BEDOK_0,9
2016-03-01 18:30:00,CLEMENTI_0,BISHAN_0,15
2016-03-01 18:30:00,CLEMENTI_0,BUKIT BATOK_0,19
2016-03-01 18:30:00,CLEMENTI_0,BUKIT MERAH_0,25
2016-03-01 18:30:00,CLEMENTI_0,BUKIT PANJANG_0,7
2016-03-01 18:30:00,CLEMENTI_0,BUKIT TIMAH_0,5
2016-03-01 18:30:00,CLEMENTI_0,CHANGI_0,2
2016-03-01 18:30:00,CLEMENTI_0,CHOA CHU KANG_0,48
2016-03-01 18:30:00,CLEMENTI_0,CLEMENTI_0,4
2016-03-01 18:30:00,CLEMENTI_0,DOWNTOWN CORE_0,31
2016-03-01 18:30:00,CLEMENTI_0,GEYLANG_0,18
2016-03-01 18:30:00,CLEMENTI_0,HOUGANG_0,7
2016-03-01 18:30:00,CLEMENTI_0,JURONG EAST_2,52
2016-03-01 18:30:00,CLEMENTI_0,JURONG WEST_0,104
2016-03-01 18:30:00,CLEMENTI_0,KALLANG_0,12
2016-03-01 18:30:00,CLEMENTI_0,MUSEUM_0,6
2016-03-01 18:30:00,CLEMENTI_0,NOVENA_0,1
2016-03-01 18:30:00,CLEMENTI_0,ORCHARD_0,6
2016-03-01 18:30:00,CLEMENTI_0,OUTRAM_0,9
2016-03-01 18:30:00,CLEMENTI_0,PASIR RIS_1,4
2016-03-01 18:30:00,CLEMENTI_0,PIONEER_0,2
2016-03-01 18:30:00,CLEMENTI_0,PUNGGOL_0,5
2016-03-01 18:30:00,CLEMENTI_0,QUEENSTOWN_0,56
2016-03-01 18:30:00,CLEMENTI_0,ROCHOR_0,19
2016-03-01 18:30:00,CLEMENTI_0,SEMBAWANG_0,6
2016-03-01 18:30:00,CLEMENTI_0,SENGKANG_0,14
2016-03-01 18:30:00,CLEMENTI_0,SERANGOON_0,12
2016-03-01 18:30:00,CLEMENTI_0,SINGAPORE RIVER_0,2
2016-03-01 18:30:00,CLEMENTI_0,SUNGEI KADUT_0,6
2016-03-01 18:30:00,CLEMENTI_0,TAMPINES_0,10
2016-03-01 18:30:00,CLEMENTI_0,TOA PAYOH_0,2
2016-03-01 18:30:00,CLEMENTI_0,WOODLANDS_0,32
2016-03-01 18:30:00,CLEMENTI_0,YISHUN_0,8
2016-03-01 18:30:00,DOWNTOWN CORE_0,ANG MO KIO_0,291
2016-03-01 18:30:00,DOWNTOWN CORE_0,BEDOK_0,397
2016-03-01 18:30:00,DOWNTOWN CORE_0,BISHAN_0,162
2016-03-01 18:30:00,DOWNTOWN CORE_0,BUKIT BATOK_0,109
2016-03-01 18:30:00,DOWNTOWN CORE_0,BUKIT MERAH_0,221
2016-03-01 18:30:00,DOWNTOWN CORE_0,BUKIT PANJANG_0,85
2016-03-01 18:30:00,DOWNTOWN CORE_0,BUKIT TIMAH_0,128
2016-03-01 18:30:00,DOWNTOWN CORE_0,CHANGI_0,10
2016-03-01 18:30:00,DOWNTOWN CORE_0,CHOA CHU KANG_0,107
2016-03-01 18:30:00,DOWNTOWN CORE_0,CLEMENTI_0,137
2016-03-01 18:30:00,DOWNTOWN CORE_0,DOWNTOWN CORE_0,556
2016-03-01 18:30:00,DOWNTOWN CORE_0,GEYLANG_0,477
2016-03-01 18:30:00,DOWNTOWN CORE_0,HOUGANG_0,129
2016-03-01 18:30:00,DOWNTOWN CORE_0,JURONG EAST_2,153
2016-03-01 18:30:00,DOWNTOWN CORE_0,JURONG WEST_0,265
2016-03-01 18:30:00,DOWNTOWN CORE_0,KALLANG_0,226
2016-03-01 18:30:00,DOWNTOWN CORE_0,MUSEUM_0,163
2016-03-01 18:30:00,DOWNTOWN CORE_0,NEWTON_0,188
2016-03-01 18:30:00,DOWNTOWN CORE_0,NOVENA_0,95
2016-03-01 18:30:00,DOWNTOWN CORE_0,ORCHARD_0,410
2016-03-01 18:30:00,DOWNTOWN CORE_0,OUTRAM_0,148
2016-03-01 18:30:00,DOWNTOWN CORE_0,PASIR RIS_1,144
2016-03-01 18:30:00,DOWNTOWN CORE_0,PIONEER_0,8
2016-03-01 18:30:00,DOWNTOWN CORE_0,PUNGGOL_0,88
2016-03-01 18:30:00,DOWNTOWN CORE_0,QUEENSTOWN_0,248
2016-03-01 18:30:00,DOWNTOWN CORE_0,ROCHOR_0,105
2016-03-01 18:30:00,DOWNTOWN CORE_0,SEMBAWANG_0,80
2016-03-01 18:30:00,DOWNTOWN CORE_0,SENGKANG_0,196
2016-03-01 18:30:00,DOWNTOWN CORE_0,SERANGOON_0,151
2016-03-01 18:30:00,DOWNTOWN CORE_0,SINGAPORE RIVER_0,18
2016-03-01 18:30:00,DOWNTOWN CORE_0,SUNGEI KADUT_0,9
2016-03-01 18:30:00,DOWNTOWN CORE_0,TAMPINES_0,416
2016-03-01 18:30:00,DOWNTOWN CORE_0,TANGLIN_0,25
2016-03-01 18:30:00,DOWNTOWN CORE_0,TOA PAYOH_0,250
2016-03-01 18:30:00,DOWNTOWN CORE_0,WOODLANDS_0,186
2016-03-01 18:30:00,DOWNTOWN CORE_0,YISHUN_0,233
2016-03-01 18:30:00,GEYLANG_0,ANG MO KIO_0,45
2016-03-01 18:30:00,GEYLANG_0,BEDOK_0,121
2016-03-01 18:30:00,GEYLANG_0,BISHAN_0,43
2016-03-01 18:30:00,GEYLANG_0,BUKIT BATOK_0,13
2016-03-01 18:30:00,GEYLANG_0,BUKIT MERAH_0,60
2016-03-01 18:30:00,GEYLANG_0,BUKIT PANJANG_0,8
2016-03-01 18:30:00,GEYLANG_0,BUKIT TIMAH_0,8
2016-03-01 18:30:00,GEYLANG_0,CHANGI_0,3
2016-03-01 18:30:00,GEYLANG_0,CHOA CHU KANG_0,18
2016-03-01 18:30:00,GEYLANG_0,CLEMENTI_0,27
2016-03-01 18:30:00,GEYLANG_0,DOWNTOWN CORE_0,147
2016-03-01 18:30:00,GEYLANG_0,GEYLANG_0,131
2016-03-01 18:30:00,GEYLANG_0,HOUGANG_0,26
2016-03-01 18:30:00,GEYLANG_0,JURONG EAST_2,26
2016-03-01 18:30:00,GEYLANG_0,JURONG WEST_0,46
2016-03-01 18:30:00,GEYLANG_0,KALLANG_0,54
2016-03-01 18:30:00,GEYLANG_0,MUSEUM_0,33
2016-03-01 18:30:00,GEYLANG_0,NEWTON_0,2
2016-03-01 18:30:00,GEYLANG_0,NOVENA_0,4
2016-03-01 18:30:00,GEYLANG_0,ORCHARD_0,32
2016-03-01 18:30:00,GEYLANG_0,OUTRAM_0,19
2016-03-01 18:30:00,GEYLANG_0,PASIR RIS_1,48
2016-03-01 18:30:00,GEYLANG_0,PUNGGOL_0,27
2016-03-01 18:30:00,GEYLANG_0,QUEENSTOWN_0,38
2016-03-01 18:30:00,GEYLANG_0,ROCHOR_0,9
2016-03-01 18:30:00,GEYLANG_0,SEMBAWANG_0,21
2016-03-01 18:30:00,GEYLANG_0,SENGKANG_0,59
2016-03-01 18:30:00,GEYLANG_0,SERANGOON_0,79
2016-03-01 18:30:00,GEYLANG_0,SINGAPORE RIVER_0,2
2016-03-01 18:30:00,GEYLANG_0,SUNGEI KADUT_0,1
2016-03-01 18:30:00,GEYLANG_0,TAMPINES_0,133
2016-03-01 18:30:00,GEYLANG_0,TANGLIN_0,3
2016-03-01 18:30:00,GEYLANG_0,TOA PAYOH_0,31
2016-03-01 18:30:00,GEYLANG_0,WOODLANDS_0,43
2016-03-01 18:30:00,GEYLANG_0,YISHUN_0,59
2016-03-01 18:30:00,HOUGANG_0,ANG MO KIO_0,3
2016-03-01 18:30:00,HOUGANG_0,BEDOK_0,6
2016-03-01 18:30:00,HOUGANG_0,BISHAN_0,7
2016-03-01 18:30:00,HOUGANG_0,BUKIT BATOK_0,4
2016-03-01 18:30:00,HOUGANG_0,BUKIT MERAH_0,5
2016-03-01 18:30:00,HOUGANG_0,BUKIT PANJANG_0,3
2016-03-01 18:30:00,HOUGANG_0,BUKIT TIMAH_0,2
2016-03-01 18:30:00,HOUGANG_0,CHANGI_0,1
2016-03-01 18:30:00,HOUGANG_0,CHOA CHU KANG_0,2
2016-03-01 18:30:00,HOUGANG_0,CLEMENTI_0,2
2016-03-01 18:30:00,HOUGANG_0,DOWNTOWN CORE_0,14
2016-03-01 18:30:00,HOUGANG_0,GEYLANG_0,13
2016-03-01 18:30:00,HOUGANG_0,HOUGANG_0,21
2016-03-01 18:30:00,HOUGANG_0,JURONG WEST_0,2
2016-03-01 18:30:00,HOUGANG_0,KALLANG_0,21
2016-03-01 18:30:00,HOUGANG_0,MUSEUM_0,11
2016-03-01 18:30:00,HOUGANG_0,ORCHARD_0,16
2016-03-01 18:30:00,HOUGANG_0,OUTRAM_0,20
2016-03-01 18:30:00,HOUGANG_0,PIONEER_0,1
2016-03-01 18:30:00,HOUGANG_0,PUNGGOL_0,65
2016-03-01 18:30:00,HOUGANG_0,QUEENSTOWN_0,6
2016-03-01 18:30:00,HOUGANG_0,ROCHOR_0,36
2016-03-01 18:30:00,HOUGANG_0,SENGKANG_0,83
2016-03-01 18:30:00,HOUGANG_0,SERANGOON_0,28
2016-03-01 18:30:00,HOUGANG_0,SINGAPORE RIVER_0,3
2016-03-01 18:30:00,HOUGANG_0,SUNGEI KADUT_0,1
2016-03-01 18:30:00,HOUGANG_0,TAMPINES_0,3
2016-03-01 18:30:00,HOUGANG_0,TOA PAYOH_0,16
2016-03-01 18:30:00,HOUGANG_0,WOODLANDS_0,2
2016-03-01 18:30:00,HOUGANG_0,YISHUN_0,4
2016-03-01 18:30:00,JURONG EAST_2,ANG MO KIO_0,26
2016-03-01 18:30:00,JURONG EAST_2,BEDOK_0,18
2016-03-01 18:30:00,JURONG EAST_2,BISHAN_0,23
2016-03-01 18:30:00,JURONG EAST_2,BUKIT BATOK_0,138
2016-03-01 18:30:00,JURONG EAST_2,BUKIT MERAH_0,53
2016-03-01 18:30:00,JURONG EAST_2,BUKIT PANJANG_0,42
2016-03-01 18:30:00,JURONG EAST_2,BUKIT TIMAH_0,9
2016-03-01 18:30:00,JURONG EAST_2,CHOA CHU KANG_0,228
2016-03-01 18:30:00,JURONG EAST_2,CLEMENTI_0,72
2016-03-01 18:30:00,JURONG EAST_2,DOWNTOWN CORE_0,36
2016-03-01 18:30:00,JURONG EAST_2,GEYLANG_0,40
2016-03-01 18:30:00,JURONG EAST_2,HOUGANG_0,5
2016-03-01 18:30:00,JURONG EAST_2,JURONG EAST_2,27
2016-03-01 18:30:00,JURONG EAST_2,JURONG WEST_0,269
2016-03-01 18:30:00,JURONG EAST_2,KALLANG_0,16
2016-03-01 18:30:00,JURONG EAST_2,MUSEUM_0,7
2016-03-01 18:30:00,JURONG EAST_2,NEWTON_0,2
2016-03-01 18:30:00,JURONG EAST_2,NOVENA_0,3
2016-03-01 18:30:00,JURONG EAST_2,ORCHARD_0,10
2016-03-01 18:30:00,JURONG EAST_2,OUTRAM_0,18
2016-03-01 18:30:00,JURONG EAST_2,PASIR RIS_1,12
2016-03-01 18:30:00,JURONG EAST_2,PIONEER_0,12
2016-03-01 18:30:00,JURONG EAST_2,PUNGGOL_0,11
2016-03-01 18:30:00,JURONG EAST_2,QUEENSTOWN_0,75
2016-03-01 18:30:00,JURONG EAST_2,ROCHOR_0,19
2016-03-01 18:30:00,JURONG EAST_2,SEMBAWANG_0,46
2016-03-01 18:30:00,JURONG EAST_2,SENGKANG_0,9
2016-03-01 18:30:00,JURONG EAST_2,SERANGOON_0,16
2016-03-01 18:30:00,JURONG EAST_2,SINGAPORE RIVER_0,3
2016-03-01 18:30:00,JURONG EAST_2,SUNGEI KADUT_0,22
2016-03-01 18:30:00,JURONG EAST_2,TAMPINES_0,15
2016-03-01 18:30:00,JURONG EAST_2,TANGLIN_0,2
